gSwitchMinDistFromCurrent	UserAss		Switch Min Distance From Current Player	f	t				ft	Minimum distance a candidate must be from the current player to be eligible for auto-switching.
gConsiderLikelyReceiverAsPCForSwitching	UserAss		Consider Likely Receiver As PC For Switching	b	c					Treats the most likely pass receiver as the player-controlled skater when deciding who to switch to.
gBAP_AllowBadChanges	UserAss		Be-A-Pro Allow Bad Line Changes	b	c					Permits line changes in Be-A-Pro mode even when the timing would be considered poor.
gMinStrengthForSauce	Passing	Passer/Prototyping	Min Strength for Sauce Pass	f	t					Minimum pass strength required before a sauce (saucer) pass can be executed.
gManualGoalieAnalogSkateDistance	Passing	Passer/Prototyping	Manual Goalie Analog Skate Distance	f	t				ft	Distance (ft) a manual goalie moves per full analog stick deflection per tick.
gUserCreatePlayDelay	Magnum	Create Play	User Create-Play Input Delay	i	t				ticks	Delay in ticks before user create-play input is accepted after activation.
gChopsInCustom	Magnum	Create Play	Chops Enabled In Custom Mode	b	c					Enables chop/slap shot moves when playing in custom game mode.
gMaxOtpScoreDiffForGoaliePull	Magnum	Create Play	Max OTP Score Diff for Goalie Pull	i	t					Maximum score differential at which the AI will consider pulling the goalie in OTP.
gOtpPullGoalieTime	Magnum	Create Play	OTP Pull Goalie Time	i	t				ticks	Game-time threshold (in ticks) remaining at which the AI considers pulling the goalie in OTP.
gEnableGoalieSwapNISReplay	Magnum	Create Play	Enable Goalie Swap NIS (Replay)	b	c					Enables goalie-swap cinematic during replay penalty situations.
gEnableGoalieSwapNISNonReplay	Magnum	Create Play	Enable Goalie Swap NIS (Non-Replay)	b	c					Enables goalie-swap cinematic during live play (non-replay) penalty situations.
gEnableGoalieSwapNISTeamPenalty	Magnum	Create Play	Enable Goalie Swap NIS on Team Penalty	b	c					Allows goalie-swap cinematic to trigger specifically on team penalty situations.
gEnableGoalieSwapNISAnyPenalty	Magnum	Create Play	Enable Goalie Swap NIS on Any Penalty	b	c					Allows goalie-swap cinematic to trigger on any penalty situation.
gThruPassPowerScale	Magnum	Create Play	Through Pass Power Scale	i	t					Scaling factor applied to pass power for through (seam) passes.
gMaxSaucePassStrength	Magnum	Create Play	Max Sauce Pass Strength	i	t					Upper limit on the strength value applied to a sauce (lofted) pass.
gMaxPushPuckFrames	Magnum	Create Play	Max Push Puck Frames	i	t				frames	Maximum number of frames the AI will push the puck forward before committing to another action.
gAutoReleaseAtMaxPower	Magnum	Create Play	Auto Release At Max Power	b	c					When enabled, AI automatically releases a shot when charge reaches maximum power.
gTimeForMaxPassPower	Magnum	Create Play	Time for Max Pass Power	i	t				ticks	Button hold duration (ticks) needed to reach maximum pass power.
gTimeForMinPassPower	Magnum	Create Play	Time for Min Pass Power	i	t				ticks	Minimum button hold duration (ticks) that produces the minimum pass power.
gPassPowerRatioForMinPassPower	Magnum	Create Play	Pass Power Ratio for Min Pass Power	i	t					Ratio determining the minimum deliverable pass power relative to the full power scale.
gMaxPoweredPassPower	Magnum	Create Play	Max Powered Pass Power	i	t					Upper cap on powered-pass strength level that can be charged.
gPassPowerOverlapTime	Magnum	Create Play	Pass Power Overlap Time	i	t				ticks	Duration of overlap window in ticks when blending old and new pass power inputs.
gUseAnalogPoweredPasses	Magnum	Create Play	Use Analog Powered Passes	b	c					Enables analog stick charge-up for powered pass strength rather than a fixed value.
gPassStrengthForDropPass	Magnum	Create Play	Pass Strength for Drop Pass	i	t					Fixed pass strength value assigned when a drop pass is executed.
gLeftStickDeflectionForDropPass	Magnum	Create Play	Left Stick Deflection for Drop Pass	i	t					Minimum left-stick deflection level required to trigger a drop pass.
gTicksAfterWhichLoosePuck	Magnum	Create Play	Ticks After Which Puck Is Loose	i	t				ticks	Number of ticks elapsed before an uncontrolled puck is classified as loose.
gTimeToPuckToDoOnetimer	Magnum	Create Play	Time to Puck for One-Timer	i	t				ticks	Maximum ticks to puck contact within which a one-timer can be attempted.
gCallForPassDelay	Magnum	Create Play	Call For Pass Delay	i	t				frames	Number of frames delay between a call-for-pass gesture and the pass being triggered.
gCallForPassMinScore	Magnum	Create Play	Call For Pass Min Lane Score	f	t					Minimum pass-lane score required for AI to respond to a call-for-pass request.
gEnableCallForPassMinScore	Magnum	Create Play	Enable Min Pass Lane Score for Call for Pass	b	c					Gates whether a minimum lane score is required before an AI player calls for a pass.
gUCSlapWindupCallsForPass	Magnum	Create Play	UC Slap Windup Calls for Pass	i	t					Controls whether a user-controlled slap-shot windup triggers a call for pass.
gUCSlapWindupCallsForPassOnHold	Magnum	Create Play	UC Slap Windup Calls for Pass (On Hold)	i	t					Controls call-for-pass behavior when the user holds a slap-shot windup input.
gMinLaneChanceForWindupCallForPass	Magnum	Create Play	Min Lane Chance for Windup Call for Pass	i	t					Minimum lane score needed during a shot windup to trigger a call-for-pass.
gCallForPassDelayOnWindup	Magnum	Create Play	Call For Pass Delay On Windup	i	t				ticks	Additional delay ticks applied to a call-for-pass when the passer is in a windup.
gMinLaneChanceForGoaliePass	Magnum	Create Play	Min Lane Chance for Goalie Pass	i	t					Minimum passing lane quality score before the goalie will initiate a pass.
gBAPVeryBadCancelPassChance	Magnum	Create Play	Be-A-Pro Very Bad Cancel Pass Chance	f	s	0	1	0.01		Probability that a Be-A-Pro AI player cancels a pass with a very bad outcome.
gBAPBadCancelPassChance	Magnum	Create Play	Be-A-Pro Bad Cancel Pass Chance	f	s	0	1	0.01		Probability that a Be-A-Pro AI player cancels a pass badly (poor result).
gBAPPoorCancelPassChance	Magnum	Create Play	Be-A-Pro Poor Cancel Pass Chance	f	s	0	1	0.01		Probability that a Be-A-Pro AI player cancels a pass with a poor (mediocre) outcome.
gCallForPassBlockQueuedPassTicks	Magnum	Create Play	Call For Pass Block Queued Pass Ticks	i	t				ticks	Ticks a queued pass is blocked after a call-for-pass gesture is issued.
gMinPreFaceoffTicksForSlash	Magnum	Create Play	Min Pre-Faceoff Ticks for Slash	i	t				ticks	Minimum ticks before a faceoff at which the AI may perform a slash.
gLPDaLoosePuckCheckForPuckDistance	Magnum	Create Play	Loose Puck Detect Puck Distance Check	i	t				ft	Distance threshold used when checking for a loose puck during loose-puck detection.
gPuckDistFromSkaterToNotPassBlock	UserControl	LPDaLoosePuck	Puck Distance From Skater: No Pass Block	f	t				ft	General distance threshold from the skater below which pass-block collision is suppressed.
gPuckDistFromSkaterOnSideToNotPassBlock	UserControl	LPDaLoosePuck	Puck Distance On Side Of Skater: No Pass Block	f	t				ft	When puck is this far to the side of the skater, pass-block collision is suppressed.
gPuckDistFromSkaterBehindToNotPassBlock	UserControl	LPDaLoosePuck	Puck Distance Behind Skater: No Pass Block	f	t				ft	When puck is this far behind the skater, pass-block collision is suppressed.
gLPDaLoosePuckLikelyReceiver	UserControl	LPDaLoosePuck	Loose Puck Likely Receiver Check	b	c					Enables identification of the most likely puck receiver when deciding loose-puck actions.
gPlayerDistFromNetToFinishOneTimerAfterAcquire	UserControl	LPDaLoosePuck	Player Distance From Net To Finish One-Timer	f	t				ft	Player must be within this distance from the net to complete a one-timer after puck acquisition.
gPuckDistFromNetToFinishOneTimerAfterAcquire	UserControl	LPDaLoosePuck	Puck Distance From Net To Finish One-Timer	f	t				ft	Puck must be within this distance from the net to allow a one-timer completion after acquisition.
gDistFromPuckToFinishOneTimerAfterAcquire	UserControl	LPDaLoosePuck	Distance From Puck To Finish One-Timer	f	t				ft	Maximum puck-to-stick distance still allowed when finishing a one-timer after acquiring the puck.
gMaxSecsToPuckForLoosePuckOneTimer	UserControl	LPDaLoosePuck	Max Seconds To Reach Puck For One-Timer	f	t				sec	Maximum predicted time-to-puck for a loose-puck one-timer to be considered valid.
gMaxPuckHeightForOneTimer	UserControl	LPDaLoosePuck	Max Puck Height For One-Timer	f	t				ft	Maximum puck height off the ice at which a one-timer attempt is allowed.
gMinDistToNetForTriggeredCpuOnetimer	UserControl	LPDaLoosePuck	Min Distance To Net For CPU One-Timer	f	t				ft	Minimum distance from the net required before the CPU will trigger a one-timer attempt.
gMaxDistForLoosePuckOneTimer	UserControl	LPDaLoosePuck	Max Distance For Loose Puck One-Timer	f	t				ft	Maximum puck-to-stick-tip distance for a loose-puck one-timer to be eligible.
gMinDistFromBoardsForLoosePuckOneTimer	UserControl	LPDaLoosePuck	Min Distance From Boards For One-Timer	f	t				ft	Loose-puck one-timer is not attempted when the puck is closer than this to the boards.
gClearWinnerTime	UserControl	LPDaLoosePuck	Loose Puck Clear Winner Time	f	t				sec	Time in seconds a player must maintain loose-puck advantage to be declared the clear winner.
gNumSecsToWaitAfterPuckLoss	UserControl	LPDaLoosePuck	Seconds To Wait After Puck Loss	f	t				sec	Delay in seconds before the user-control system re-evaluates actions after losing the puck.
gAggressiveCheckButtonTap	UserControl	LPDaLoosePuck	Aggressive Check Button Tap Threshold	i	t				ticks	Tap duration threshold (in ticks) that distinguishes an aggressive check input from a normal one.
gOneTimerAlmostAlwaysTriggerCpu	UserControl	LPDaLoosePuck	One-Timer Almost Always Trigger CPU	b	c					Makes the CPU nearly always complete a one-timer when conditions are met, for testing.
gOneTimerTriggerCpuAfterPassSeconds	UserControl	LPDaLoosePuck	One-Timer CPU Trigger Delay After Pass	f	t				sec	Seconds after a pass before the CPU is allowed to auto-trigger a one-timer.
gMaxSecondsToFinishOneTimerAfterAcquireFromPlayer	UserControl	LPDaLoosePuck	Max Seconds To Finish One-Timer (From Player)	f	t				sec	Time window in seconds to complete a one-timer after receiving a pass from a skater.
gMaxSecondsToFinishOneTimerAfterAcquireFromGoalie	UserControl	LPDaLoosePuck	Max Seconds To Finish One-Timer (From Goalie)	f	t				sec	Time window in seconds to complete a one-timer after receiving a pass from the goalie.
gAlwaysEnableGoofOffHitting	UserControl	LPDaLoosePuck	Always Enable Goof-Off Hitting	b	c					Forces goof-off hitting behavior to be always available regardless of game state.
gPossessSecsForNoNearNetHit	UserControl	LPDaLoosePuck	Possession Seconds For No Near-Net Hit	f	t				sec	Player must have possessed the puck for at least this many seconds before near-net hits are suppressed.
gTicksSinceTouchForNoHitsNearNet	UserControl	LPDaLoosePuck	Ticks Since Touch For No Hits Near Net	i	t				ticks	Number of ticks since last puck touch after which near-net hit suppression kicks in.
gDistToAttackingNetForNoHits	UserControl	LPDaLoosePuck	Distance To Attacking Net: No Hits	f	t				ft	Within this distance from the attacking net, user-controlled hits are suppressed.
gIgnoreRegularCheckRequest	UserControl	LPDaLoosePuck	Ignore Regular Check Request	b	c					Suppresses regular body-check requests from the input system, useful for debug overrides.
gMinTicksToAllowChop	UserControl	LPDaLoosePuck	Min Ticks To Allow Chop	i	t				ticks	Minimum number of ticks that must elapse before a chop action is permitted again.
gAllowFightsDuringGameplay	UserControl	LPDaLoosePuck	Allow Fights During Gameplay	b	c					Enables player-initiated fights to occur during active play.
gDistFromNetToAllowShotInsteadOfHit	UserControl	LPDaLoosePuck	Distance From Net: Shot Instead Of Hit	f	t				ft	Within this distance from the net the game prefers a shot over a hit when input is ambiguous.
gAllowGoofOffSlashing	UserControl	LPDaLoosePuck	Allow Goof-Off Slashing	b	c					Allows casual/goof-off slashing animations and behavior outside of active penalty situations.
gAllowInGameSlashing	UserControl	LPDaLoosePuck	Allow In-Game Slashing	b	c					Enables slashing interactions between players during live gameplay.
gUseLeftStickForChop	UserControl	LPDaLoosePuck	Use Left Stick For Chop	b	c					Routes chop direction input through the left stick rather than the right stick.
gAlwaysPokeWithCustomControls	UserControl	LPDaLoosePuck	Always Poke With Custom Controls	b	c					Forces poke-check to always use custom control mapping instead of the default scheme.
gProhibitChecking	UserControl	LPDaLoosePuck	Prohibit Checking	b	c					Completely disables body checking; useful for no-hitting rule modes.
gRABufferTicks	UserControl	LPDaLoosePuck	Right Analog Buffer Ticks	i	t				ticks	Input buffer size in ticks for right-analog stick commands to prevent premature action cancellation.
gPokeHoldTicks	UserControl	LPDaLoosePuck	Poke Hold Duration	i	t				ticks	Duration in ticks for a held poke-check input when no puck possession.
gPokeHoldTicksPossessed	UserControl	LPDaLoosePuck	Poke Hold Duration (Possessed)	i	t				ticks	Duration in ticks for a held poke-check when the opponent has puck possession.
gPokeTapTicks	UserControl	LPDaLoosePuck	Poke Tap Duration	i	t				ticks	Duration in ticks that defines a short tap for the poke-check action.
gPokeFlickTicks	UserControl	LPDaLoosePuck	Poke Flick Duration	i	t				ticks	Duration in ticks of a poke-check flick input.
gHipCheckRefractoryTime	UserControl	LPDaLoosePuck	Hip Check Refractory Time	i	t				ticks	Cooldown ticks after a hip check during which another hip check cannot be initiated.
gMaxAngleForPoke	UserControl	LPDaLoosePuck	Max Angle For Poke Check	f	t				deg	Maximum angle between the defender and puck carrier at which a poke check can be attempted.
gFeetToNetForAssistedChop	UserControl	LPDaLoosePuck	Feet To Net For Assisted Chop	f	t				ft	Distance from the net in feet within which an assisted chop move can be triggered.
gDegreesToNetForAssistedChop	UserControl	LPDaLoosePuck	Angle To Net For Assisted Chop	f	t				deg	Maximum angle between the player's facing direction and the net to allow an assisted chop.
gDoAssistedChopAngle	UserControl	LPDaLoosePuck	Use Angle Check For Assisted Chop	b	c					Enables the angle-to-net check as a condition before allowing an assisted chop.
gAllowCheckOnRightAnalogStateNone	UserControl	LPDaLoosePuck	Allow Check On Right Analog Neutral	b	c					Permits a check action when the right analog stick is in the neutral (no-input) state.
gAutoCheckCancelDelay	UserControl	LPDaLoosePuck	Auto-Check Cancel Delay	i	t				ticks	Number of ticks to wait before cancelling an auto-triggered check attempt.
gMaxAngleDiffForGoalieDump	UserControl	LPDaLoosePuck	Max Angle Difference For Goalie Dump	f	t				deg	Maximum angular difference between facing and target direction to allow a goalie dump.
gRightStickMinMag	Goalie	UserControls/RightStickTuning	Right Stick Min Magnitude	f	s	0	1	0.01		Minimum right stick deflection required to register a goalie save direction input.
gDisallowShovesIfGoalieHasPuck	Goalie	UserControls/RightStickTuning	Disallow Shoves When Goalie Has Puck	b	c					Prevents the goalie from performing shoves while holding the puck.
gGoalieFightAcceptLoosePuckDist	Goalie	UserControls/RightStickTuning	Goalie Accept Loose Puck Distance	f	t				ft	Maximum distance from a loose puck within which the goalie will attempt to collect it.
gUserControl_HandlePlayerFailedAssign	Goalie	UserControls/RightStickTuning	Handle Player Failed Assign (Paranoia)	b	c					Enables a fallback handler when a goalie player assignment fails (debug/safety).
gLastManBackTime	Goalie	UserControls/RightStickTuning	Last Man Back Time	i	t				frames	Frame count for which the 'last man back' condition must persist before goalie response.
gSwitchToGoalieTime	Goalie	UserControls/RightStickTuning	Switch to Goalie Time	i	t				frames	Frame duration for the transition when switching player control to the goalie.
gAllowLoosePuckPasses	Goalie	UserControls/RightStickTuning	Allow Loose Puck Passes	b	c					Allows the goalie to pass a loose puck that is not fully controlled.
gClearRightTriggerOnSwitch	Goalie	UserControls/RightStickTuning	Clear Right Trigger on Goalie Switch	b	c					Resets the right trigger input state when control is switched to the goalie.
gAllowDirectSwitch	Goalie	UserControls/RightStickTuning	Allow Direct Goalie Switch	b	c					Allows the user to directly switch control to the goalie without transition delay.
gLateralAccelForPushPuck	Goalie	UserControls/RightStickTuning	Lateral Acceleration for Puck Push	f	t					Lateral acceleration rate applied when the goalie pushes the puck to the side.
gAssistedDefenseEffort	UserControl	AssistedDefense	Assisted Defense Effort Level	i	t					Controls how aggressively the assisted defense AI pursues the puck carrier.
gAssistedDefenseGapType	UserControl	AssistedDefense	Assisted Defense Gap Type	i	t					Index selecting which gap-control strategy the assisted defense uses.
gAssistedDefenseCheckThreatRating	UserControl	AssistedDefense	Assisted Defense Check Threat Rating	i	t					Threat-rating level at which assisted defense will trigger a check on the puck carrier.
gAssistedDefenseMaxDist	UserControl	AssistedDefense	Assisted Defense Max Distance	f	t				ft	Maximum distance from the puck at which assisted defense will activate for a skater.
gAssistedDefensePushRadius	UserControl	AssistedDefense	Assisted Defense Push Radius	f	t				ft	Radius within which the assisted defense will push a defender toward the puck carrier.
gEnableAssistedDefenseMode	UserControl	AssistedDefense	Enable Assisted Defense Mode	b	c					Master toggle that enables the assisted defense mode for user-controlled players.
gAntiTimeWastingEnabled	UserControl	AssistedDefense	Anti Time-Wasting Enabled	b	c					Master toggle for the anti-time-wasting system that discourages stalling behavior.
gAntiTimeWastingOffline	UserControl	AssistedDefense	Anti Time-Wasting Enabled Offline	b	c					Enables the anti-time-wasting system specifically during offline (local) games.
gAntiTimeWastingOtp	UserControl	AssistedDefense	Anti Time-Wasting Enabled OTP	b	c					Enables the anti-time-wasting system during Online Team Play (OTP) games.
gAntiTimeWastingMinTime	Enabled OTP	EASHL	Anti Time-Wasting Min Time	i	t				frames	Minimum elapsed frames of stalling before the anti-time-wasting system activates.
gAntiTimeWastingIgnoreScore	Enabled OTP	EASHL	Anti Time-Wasting Ignore Score	b	c					When enabled, anti-time-wasting penalties are applied regardless of the current score.
gBoostOnHold	Enabled OTP	EASHL	Boost On Hold	b	c					When enabled, the speed boost activates while the boost button is held down.
gMaxSpeedForProtectPuckWithViscon	Enabled OTP	EASHL	Max Speed for Protect Puck with Vision Control	f	t				MPH	Maximum player speed at which puck-protection with active vision control is permitted.
gBoostRateForAutoPushPuck	Enabled OTP	EASHL	Boost Rate for Auto Push Puck	f	t					Rate at which boost energy is consumed during the automatic puck-push acceleration.
gBoostStraightFramesForAutoPushPuck	Enabled OTP	EASHL	Boost Straight Frames for Auto Push Puck	i	t				frames	Number of frames a player must skate straight before auto puck-push boost engages.
gTurnRumbleLength	Enabled OTP	EASHL	Turn Rumble Length	i	t				frames	Duration in frames of controller rumble triggered by sharp skating turns.
gOffbalancenessForRumbleStart	Enabled OTP	EASHL	Off-Balance Intensity for Rumble Start	f	t					Off-balance value at which controller rumble begins to activate.
gOffbalancenessForRumbleMax	Enabled OTP	EASHL	Off-Balance Intensity for Rumble Max	f	t					Off-balance value at which controller rumble reaches its maximum intensity.
gBalanceRumbleMin	Enabled OTP	EASHL	Balance Rumble Min	f	t					Minimum off-balance intensity required before controller rumble is triggered.
gTurnRumblePct	Enabled OTP	EASHL	Turn Rumble %	i	s	0	100	1	%	Percentage of maximum rumble intensity applied during a skating turn event.
gTurnRumbleOppPct	Enabled OTP	EASHL	Turn Rumble Opponent %	i	s	0	100	1	%	Percentage of turn rumble intensity applied when an opponent causes the turn.
gSkateEffortEdgeDeadZone	Enabled OTP	EASHL	Skate Effort Edge Dead Zone	f	s	0	1	0.01		Analog stick dead-zone threshold at the edge of input range for skating effort.
gMaintainUserControlledVisionControlOfCarrierIfIdle	Enabled OTP	EASHL	Maintain Vision Control of Carrier When Idle	b	c					Keeps user-controlled vision focus on the puck carrier even while the user is idle.
gMainUserControlledVisionControlOfCarrierIfIdle	Enabled OTP	EASHL	Vision Control of Carrier When Idle (Main)	b	c					Determines if the main user retains vision-control lock on the puck carrier when idle.
gAngleToleranceToDoBoost	Enabled OTP	EASHL	Angle Tolerance to Boost (OTP)	f	t				deg	Maximum angle deviation allowed before auto-boost is suppressed for OTP skating.
gPadMagnitudeToEstablishVisConTransState	Enabled OTP	EASHL	Pad Magnitude to Establish Vision Control Transition	f	s	0	1	0.01		Analog stick magnitude required to trigger a vision-control transition state.
gMaxFramesToWaitForInactiveVisCon	Enabled OTP	EASHL	Max Frames to Wait for Inactive Vision Control	i	t				frames	Maximum frames the system waits for an inactive vision-control assignment before releasing it.
gMaintainVisionControlOnPossessionTransitions	Enabled OTP	EASHL	Maintain Vision Control on Possession Change	b	c					Retains current vision-control target when puck possession changes between players.
gMagnumAnalysisSkatingBias	PCAI	Analysis Decision	AI Skating Bias	i	t					Global AI bias score added to the skate-with-puck decision when evaluating offensive options.
gMagnumBreakawaySkateDecisionBias	PCAI	Analysis Decision	AI Breakaway Skate Decision Bias	i	t					AI bias toward choosing to skate (rather than shoot/deke) during a breakaway.
gMagnumAnalysisShootingBias	PCAI	Analysis Decision	AI Shooting Bias	i	t					Global AI bias score added to the shoot decision when evaluating offensive options.
gMagnumAnalysisPassingBias	PCAI	Analysis Decision	AI Passing Bias	i	t					Global AI bias score added to the pass decision when evaluating offensive options.
gMagnumAnalysisDumpingBias	PCAI	Analysis Decision	AI Dumping Bias	i	t					Global AI bias score added to the dump-puck decision when evaluating offensive options.
gEnablePlayerTypeActionBiases	PCAI	Analysis Decision	Enable Player Type Action Biases	b	c					Enables AI decision biases based on a player's type (e.g. sniper, grinder, playmaker).
gPlayerTypeTendencyWeight	PCAI	Analysis Decision	Player Type Tendency Weight	f	t				x	Weight multiplier controlling how strongly a player's type influences their tendency biases.
gEnableTendencyBiases	PCAI	Analysis Decision	Enable Tendency Biases	b	c					Enables AI action biases driven by individual player tendency ratings.
gEnableTendencySkatingBiases	PCAI	Analysis Decision	Enable Tendency Skating Biases	b	c					Enables skating-specific AI biases driven by individual player tendency ratings.
gVisConRequestDuration	PCAI	RecordedPlayback	Visual Control Request Duration	i	t				ticks	How long (in ticks) a visual control request remains active for the PCAI.
gMinIntimidationToNotSkate	PCAI	RecordedPlayback	Min Intimidation to Suppress Skating	i	t					Minimum intimidation score that prevents an AI player from choosing to skate.
gDefiniteTimeForIntimToStart	PCAI	RecordedPlayback	Intimidation Time to Start Effect	i	t				ticks	Minimum time of sustained intimidation before any skating penalty begins to apply.
gDefiniteTimeForIntimForMaxEffect	PCAI	RecordedPlayback	Intimidation Time for Max Effect	i	t				ticks	Duration of sustained intimidation that produces the maximum AI skating penalty.
gMaxSkatingIntimEffect	PCAI	RecordedPlayback	Max Skating Intimidation Effect	i	t					Maximum penalty on AI skating decisions caused by player intimidation.
gDisableCpuPushPuck	PCAI	PushPuck	Disable CPU Push Puck	b	c					Disables the CPU's ability to push or bat the puck without full possession.
gGlobalShotBiasScaleMin	Strategy	Bias	Global Shot Bias Scale Min	f	t				x	Minimum multiplier applied globally when scaling AI shot bias across all situations.
gGlobalShotBiasScaleMax	Strategy	Bias	Global Shot Bias Scale Max	f	t				x	Maximum multiplier applied globally when scaling AI shot bias across all situations.
gMostCycleBias	Strategy	Bias	Most Cycle Bias	f	t				x	Highest possible cycle bias applied to AI when conditions favour puck cycling.
gLeastCycleBias	Strategy	Bias	Least Cycle Bias	f	t				x	Lowest possible cycle bias value applied to AI offensive zone play decisions.
gLeastCycleBiasAt	Strategy	Bias	Least Cycle Bias At (Width)	i	t				ft	Ice width value at which the least-cycle bias is applied by the AI strategy.
gWidthReqForCycleBiasInFeet	Strategy	Bias	Width Required for Cycle Bias	i	t				ft	Minimum available ice width (ft) before AI applies a cycle-biased strategy.
gFeetFromGoallineToConsiderItCyclePass	Strategy	Bias	Distance from Goal Line for Cycle Pass	i	t				ft	Distance from the goal line within which a pass is classified as a cycle pass by AI.
gAnalysisBeAProShouldChangeShootBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Shoot	i	t					Controls how much the PCAI adapts its shoot action bias based on game analysis.
gAnalysisBeAProShouldChangePassBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Pass	i	t					Controls how much the PCAI adapts its pass action bias based on game analysis.
gAnalysisBeAProShouldChangeDumpBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Dump	i	t					Controls how much the PCAI adapts its dump-puck action bias based on game analysis.
gAnalysisBeAProShouldChangeFlipDumpBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Flip Dump	i	t					Controls how much the PCAI adapts its flip-dump action bias based on game analysis.
gAnalysisBeAProShouldChangeSkateBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Skate	i	t					Controls how much the PCAI adapts its skate action bias based on game analysis.
gAnalysisBeAProShouldChangeDekeBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Deke	i	t					Controls how much the PCAI adapts its deke action bias based on game analysis.
gAnalysisBeAProShouldChangeBoardPlayBias	Beapro	Analysis	Be-A-Pro AI Bias Change: Board Play	i	t					Controls how much the PCAI adapts its board-play action bias based on game analysis.
gAnalysisTraitSetupManLowPassGeneralBias	Beapro	Analysis	Setup Man Low Pass General Bias	i	t					General pass action bias when the Setup Man (low position) trait is active.
gAnalysisTraitSetupManLowPassDownLowBias	Beapro	Analysis	Setup Man Low Pass Down-Low Bias	i	t					Bias for passing down low when Setup Man (low position) trait is active.
gAnalysisTraitDumpAndChaserDumpBias	Beapro	Analysis	Dump & Chaser Dump Bias	i	t					Dump action bias weight for players with the Dump-and-Chase trait.
gAnalysisTraitDumpAndChaserFlipDumpBias	Beapro	Analysis	Dump & Chaser Flip Dump Bias	i	t					Flip-dump action bias weight for players with the Dump-and-Chase trait.
gAnalysisTraitDumpAndChaserNeutralZoneDumpBias	Beapro	Analysis	Dump & Chaser Neutral Zone Dump Bias	i	t					Dump action bias for Dump-and-Chase trait players when in the neutral zone.
gAnalysisTraitDumpAndChaserNeutralZoneFlipDumpBias	Beapro	Analysis	Dump & Chaser Neutral Zone Flip Dump Bias	i	t					Flip-dump bias for Dump-and-Chase trait players when in the neutral zone.
gAnalysisTraitDumpAndChaserDumpBiasLinemate	Beapro	Analysis	Dump & Chaser Dump Bias (Linemate)	i	t					Dump action bias weight applied when the Dump-and-Chase player is a linemate.
gAnalysisTraitDumpAndChaserFlipDumpBiasLinemate	Beapro	Analysis	Dump & Chaser Flip Dump Bias (Linemate)	i	t					Flip-dump bias applied when the Dump-and-Chase player is a linemate.
gAnalysisTraitShooterSlotShootBias	Beapro	Analysis	Shooter Slot Shoot Bias	i	t					General shoot action bias for players with the Shooter Slot trait.
gAnalysisTraitShooterSlotShootFromSlotBias	Beapro	Analysis	Shooter Slot Shoot-From-Slot Bias	i	t					Bias for shooting specifically from the slot for Shooter Slot trait players.
gAnalysisTraitShooterSlotShootFromSlotBiasBreakaway	Beapro	Analysis	Shooter Slot Shoot-From-Slot Breakaway Bias	i	t					Shoot-from-slot bias applied during a breakaway for Shooter Slot trait players.
gAnalysisTraitShootsOnRushShootBias	Beapro	Analysis	Shoots-on-Rush Shoot Bias	i	t					Shoot action bias during a rush for players with the Shoots-on-Rush trait.
gAnalysisTraitShootsOnRushShootBiasBreakaway	Beapro	Analysis	Shoots-on-Rush Breakaway Shoot Bias	i	t					Shoot bias applied during a breakaway for players with the Shoots-on-Rush trait.
gAnalysisTraitShootsOnRushPassBias	Beapro	Analysis	Shoots-on-Rush Pass Bias	i	t					Pass action bias during a rush for players with the Shoots-on-Rush trait.
gAnalysisTraitDanglerRushShootBias	Beapro	Analysis	Dangler Rush Shoot Bias	i	t					Action bias weight for shoot decisions when a Dangler trait player is on a rush.
gAnalysisTraitDanglerRushPassBias	Beapro	Analysis	Dangler Rush Pass Bias	i	t					Action bias weight for pass decisions when a Dangler trait player is on a rush.
gAnalysisTraitDanglerRushSkateNetBias	Beapro	Analysis	Dangler Rush Skate-to-Net Bias	i	t					Action bias weight for skating to the net when a Dangler trait player is on a rush.
gAnalysisTraitDanglerRushDekeBias	Beapro	Analysis	Dangler Rush Deke Bias	i	t					Action bias weight for deke decisions when a Dangler trait player is on a rush.
gAnalysisTraitDanglerRushDumpBias	Beapro	Analysis	Dangler Rush Dump Bias	i	t					Action bias weight for dump decisions when a Dangler trait player is on a rush.
gAnalysisTraitDanglerRushFlipDumpBias	Beapro	Analysis	Dangler Rush Flip Dump Bias	i	t					Action bias weight for flip-dump decisions when a Dangler trait player is on a rush.
gAnalysisTraitPuckProtectorRushShootBias	Beapro	Analysis	Puck Protector Rush Shoot Bias	i	t					Shoot action bias for Puck Protector trait players on a rush.
gAnalysisTraitPuckProtectorRushPassBias	Beapro	Analysis	Puck Protector Rush Pass Bias	i	t					Pass action bias for Puck Protector trait players on a rush.
gAnalysisTraitPuckProtectorRushSkateNetBias	Beapro	Analysis	Puck Protector Rush Skate-to-Net Bias	i	t					Skate-to-net action bias for Puck Protector trait players on a rush.
gAnalysisTraitPuckProtectorRushSkateToSetupBias	Beapro	Analysis	Puck Protector Rush Skate-to-Setup Bias	i	t					Skate-to-setup action bias for Puck Protector trait players on a rush.
